packetId,direction,sourceTaskName,sourceJobId,publishTick,sendTick,receiveTick,sendColumn,receiveColumn,sendInTrace,receiveInTrace
1451,uplink,Sensor,1161,58006,58007,58087,3,4,1,1
1453,uplink,Sensor,1162,58056,58057,58137,3,4,1,1
1454,uplink,Sensor,1163,58106,58107,58187,3,4,1,1
1455,uplink,Sensor,1164,58156,58157,58237,3,4,1,1
1457,downlink,Merger,292,58203,58204,58284,13,14,1,1
1456,uplink,Sensor,1165,58206,58207,58287,3,4,1,1
1458,uplink,Sensor,1166,58256,58257,58337,3,4,1,1
1459,uplink,Sensor,1167,58306,58307,58387,3,4,1,1
1460,uplink,Sensor,1168,58356,58357,58437,3,4,1,1
1462,downlink,Merger,293,58403,58404,58484,13,14,1,1
1461,uplink,Sensor,1169,58406,58407,58487,3,4,1,1
1463,uplink,Sensor,1170,58456,58457,58537,3,4,1,1
1464,uplink,Sensor,1171,58506,58507,58587,3,4,1,1
1465,uplink,Sensor,1172,58556,58557,58637,3,4,1,1
1467,downlink,Merger,294,58603,58604,58684,13,14,1,1
1466,uplink,Sensor,1173,58606,58607,58687,3,4,1,1
1468,uplink,Sensor,1174,58656,58657,58737,3,4,1,1
1469,uplink,Sensor,1175,58706,58707,58787,3,4,1,1
1470,uplink,Sensor,1176,58756,58757,58837,3,4,1,1
1472,downlink,Merger,295,58803,58804,58884,13,14,1,1
1471,uplink,Sensor,1177,58806,58807,58887,3,4,1,1
1473,uplink,Sensor,1178,58856,58857,58937,3,4,1,1
1474,uplink,Sensor,1179,58906,58907,58987,3,4,1,1
1475,uplink,Sensor,1180,58956,58957,59037,3,4,1,1
1477,downlink,Merger,296,59003,59004,59084,13,14,1,1
1476,uplink,Sensor,1181,59006,59007,59087,3,4,1,1
1478,uplink,Sensor,1182,59056,59057,59137,3,4,1,1
1479,uplink,Sensor,1183,59106,59107,59187,3,4,1,1
1480,uplink,Sensor,1184,59156,59157,59237,3,4,1,1
1482,downlink,Merger,297,59203,59204,59284,13,14,1,1
1481,uplink,Sensor,1185,59206,59207,59287,3,4,1,1
1483,uplink,Sensor,1186,59256,59257,59337,3,4,1,1
1484,uplink,Sensor,1187,59306,59307,59387,3,4,1,1
1485,uplink,Sensor,1188,59356,59357,59437,3,4,1,1
1487,downlink,Merger,298,59403,59404,59484,13,14,1,1
1486,uplink,Sensor,1189,59406,59407,59487,3,4,1,1
1488,uplink,Sensor,1190,59456,59457,59537,3,4,1,1
1489,uplink,Sensor,1191,59506,59507,59587,3,4,1,1
1490,uplink,Sensor,1192,59556,59557,59637,3,4,1,1
1492,downlink,Merger,299,59603,59604,59684,13,14,1,1
1491,uplink,Sensor,1193,59606,59607,59687,3,4,1,1
1493,uplink,Sensor,1194,59656,59657,59737,3,4,1,1
1494,uplink,Sensor,1195,59706,59707,59787,3,4,1,1
1495,uplink,Sensor,1196,59756,59757,59837,3,4,1,1
1497,downlink,Merger,300,59803,59804,59884,13,14,1,1
1496,uplink,Sensor,1197,59806,59807,59887,3,4,1,1
1498,uplink,Sensor,1198,59856,59857,59937,3,4,1,1
1499,uplink,Sensor,1199,59906,59907,59987,3,4,1,1
1500,uplink,Sensor,1200,59956,59957,60037,3,4,1,1
1502,downlink,Merger,301,60003,60004,60084,13,14,1,1
1501,uplink,Sensor,1201,60006,60007,60087,3,4,1,1
1503,uplink,Sensor,1202,60056,60057,60137,3,4,1,1
1504,uplink,Sensor,1203,60106,60107,60187,3,4,1,1
1505,uplink,Sensor,1204,60156,60157,60237,3,4,1,1
1507,downlink,Merger,302,60203,60204,60284,13,14,1,1
1506,uplink,Sensor,1205,60206,60207,60287,3,4,1,1
1508,uplink,Sensor,1206,60256,60257,60337,3,4,1,1
1509,uplink,Sensor,1207,60306,60307,60387,3,4,1,1
1510,uplink,Sensor,1208,60356,60357,60437,3,4,1,1
1512,downlink,Merger,303,60403,60404,60484,13,14,1,1
1511,uplink,Sensor,1209,60406,60407,60487,3,4,1,1
1513,uplink,Sensor,1210,60456,60457,60537,3,4,1,1
1514,uplink,Sensor,1211,60506,60507,60587,3,4,1,1
1515,uplink,Sensor,1212,60556,60557,60637,3,4,1,1
1517,downlink,Merger,304,60603,60604,60684,13,14,1,1
1516,uplink,Sensor,1213,60606,60607,60687,3,4,1,1
1518,uplink,Sensor,1214,60656,60657,60737,3,4,1,1
1519,uplink,Sensor,1215,60706,60707,60787,3,4,1,1
1520,uplink,Sensor,1216,60756,60757,60837,3,4,1,1
1522,downlink,Merger,305,60803,60804,60884,13,14,1,1
1521,uplink,Sensor,1217,60806,60807,60887,3,4,1,1
1523,uplink,Sensor,1218,60856,60857,60937,3,4,1,1
1524,uplink,Sensor,1219,60906,60907,60987,3,4,1,1
1525,uplink,Sensor,1220,60956,60957,61037,3,4,1,1
1527,downlink,Merger,306,61003,61004,61084,13,14,1,1
1526,uplink,Sensor,1221,61006,61007,61087,3,4,1,1
1528,uplink,Sensor,1222,61056,61057,61137,3,4,1,1
1529,uplink,Sensor,1223,61106,61107,61187,3,4,1,1
1530,uplink,Sensor,1224,61156,61157,61237,3,4,1,1
1532,downlink,Merger,307,61203,61204,61284,13,14,1,1
1531,uplink,Sensor,1225,61206,61207,61287,3,4,1,1
1533,uplink,Sensor,1226,61256,61257,61337,3,4,1,1
1534,uplink,Sensor,1227,61306,61307,61387,3,4,1,1
1535,uplink,Sensor,1228,61356,61357,61437,3,4,1,1
1537,downlink,Merger,308,61403,61404,61484,13,14,1,1
1536,uplink,Sensor,1229,61406,61407,61487,3,4,1,1
1538,uplink,Sensor,1230,61456,61457,61537,3,4,1,1
1539,uplink,Sensor,1231,61506,61507,61587,3,4,1,1
1540,uplink,Sensor,1232,61556,61557,61637,3,4,1,1
1542,downlink,Merger,309,61603,61604,61684,13,14,1,1
1541,uplink,Sensor,1233,61606,61607,61687,3,4,1,1
1543,uplink,Sensor,1234,61656,61657,61737,3,4,1,1
1544,uplink,Sensor,1235,61706,61707,61787,3,4,1,1
1545,uplink,Sensor,1236,61756,61757,61837,3,4,1,1
1547,downlink,Merger,310,61803,61804,61884,13,14,1,1
1546,uplink,Sensor,1237,61806,61807,61887,3,4,1,1
1548,uplink,Sensor,1238,61856,61857,61937,3,4,1,1
1549,uplink,Sensor,1239,61906,61907,61987,3,4,1,1
1550,uplink,Sensor,1240,61956,61957,62037,3,4,1,1
1552,downlink,Merger,311,62003,62004,62084,13,14,1,1
1551,uplink,Sensor,1241,62006,62007,62087,3,4,1,1
1553,uplink,Sensor,1242,62056,62057,62137,3,4,1,1
1554,uplink,Sensor,1243,62106,62107,62187,3,4,1,1
1555,uplink,Sensor,1244,62156,62157,62237,3,4,1,1
1557,downlink,Merger,312,62203,62204,62284,13,14,1,1
1556,uplink,Sensor,1245,62206,62207,62287,3,4,1,1
1558,uplink,Sensor,1246,62256,62257,62337,3,4,1,1
1559,uplink,Sensor,1247,62306,62307,62387,3,4,1,1
1560,uplink,Sensor,1248,62356,62357,62437,3,4,1,1
1562,downlink,Merger,313,62403,62404,62484,13,14,1,1
1561,uplink,Sensor,1249,62406,62407,62487,3,4,1,1
1563,uplink,Sensor,1250,62456,62457,62537,3,4,1,1
1564,uplink,Sensor,1251,62506,62507,62587,3,4,1,1
1565,uplink,Sensor,1252,62556,62557,62637,3,4,1,1
1567,downlink,Merger,314,62603,62604,62684,13,14,1,1
1566,uplink,Sensor,1253,62606,62607,62687,3,4,1,1
1568,uplink,Sensor,1254,62656,62657,62737,3,4,1,1
1569,uplink,Sensor,1255,62706,62707,62787,3,4,1,1
1570,uplink,Sensor,1256,62756,62757,62837,3,4,1,1
1572,downlink,Merger,315,62803,62804,62884,13,14,1,1
1571,uplink,Sensor,1257,62806,62807,62887,3,4,1,1
1573,uplink,Sensor,1258,62856,62857,62937,3,4,1,1
1574,uplink,Sensor,1259,62906,62907,62987,3,4,1,1
1575,uplink,Sensor,1260,62956,62957,63037,3,4,1,1
1577,downlink,Merger,316,63003,63004,63084,13,14,1,1
1576,uplink,Sensor,1261,63006,63007,63087,3,4,1,1
1578,uplink,Sensor,1262,63056,63057,63137,3,4,1,1
1579,uplink,Sensor,1263,63106,63107,63187,3,4,1,1
1580,uplink,Sensor,1264,63156,63157,63237,3,4,1,1
1582,downlink,Merger,317,63203,63204,63284,13,14,1,1
1581,uplink,Sensor,1265,63206,63207,63287,3,4,1,1
1583,uplink,Sensor,1266,63256,63257,63337,3,4,1,1
1584,uplink,Sensor,1267,63306,63307,63387,3,4,1,1
1585,uplink,Sensor,1268,63356,63357,63437,3,4,1,1
1587,downlink,Merger,318,63403,63404,63484,13,14,1,1
1586,uplink,Sensor,1269,63406,63407,63487,3,4,1,1
1588,uplink,Sensor,1270,63456,63457,63537,3,4,1,1
1589,uplink,Sensor,1271,63506,63507,63587,3,4,1,1
1590,uplink,Sensor,1272,63556,63557,63637,3,4,1,1
1592,downlink,Merger,319,63603,63604,63684,13,14,1,1
1591,uplink,Sensor,1273,63606,63607,63687,3,4,1,1
1593,uplink,Sensor,1274,63656,63657,63737,3,4,1,1
1594,uplink,Sensor,1275,63706,63707,63787,3,4,1,1
1595,uplink,Sensor,1276,63756,63757,63837,3,4,1,1
1597,downlink,Merger,320,63803,63804,63884,13,14,1,1
1596,uplink,Sensor,1277,63806,63807,63887,3,4,1,1
1598,uplink,Sensor,1278,63856,63857,63937,3,4,1,1
1599,uplink,Sensor,1279,63906,63907,63987,3,4,1,1
1600,uplink,Sensor,1280,63956,63957,64037,3,4,1,1
1602,downlink,Merger,321,64003,64004,64084,13,14,1,1
1601,uplink,Sensor,1281,64006,64007,64087,3,4,1,1
1603,uplink,Sensor,1282,64056,64057,64137,3,4,1,1
1604,uplink,Sensor,1283,64106,64107,64187,3,4,1,1
1605,uplink,Sensor,1284,64156,64157,64237,3,4,1,1
1607,downlink,Merger,322,64203,64204,64284,13,14,1,1
1606,uplink,Sensor,1285,64206,64207,64287,3,4,1,1
1608,uplink,Sensor,1286,64256,64257,64337,3,4,1,1
1609,uplink,Sensor,1287,64306,64307,64387,3,4,1,1
1610,uplink,Sensor,1288,64356,64357,64437,3,4,1,1
1612,downlink,Merger,323,64403,64404,64484,13,14,1,1
1611,uplink,Sensor,1289,64406,64407,64487,3,4,1,1
1613,uplink,Sensor,1290,64456,64457,64537,3,4,1,1
1614,uplink,Sensor,1291,64506,64507,64587,3,4,1,1
1615,uplink,Sensor,1292,64556,64557,64637,3,4,1,1
1617,downlink,Merger,324,64603,64604,64684,13,14,1,1
1616,uplink,Sensor,1293,64606,64607,64687,3,4,1,1
1618,uplink,Sensor,1294,64656,64657,64737,3,4,1,1
1619,uplink,Sensor,1295,64706,64707,64787,3,4,1,1
1620,uplink,Sensor,1296,64756,64757,64837,3,4,1,1
1622,downlink,Merger,325,64803,64804,64884,13,14,1,1
1621,uplink,Sensor,1297,64806,64807,64887,3,4,1,1
1623,uplink,Sensor,1298,64856,64857,64937,3,4,1,1
1624,uplink,Sensor,1299,64906,64907,64987,3,4,1,1
1625,uplink,Sensor,1300,64956,64957,65037,3,4,1,1
1627,downlink,Merger,326,65003,65004,65084,13,14,1,1
1626,uplink,Sensor,1301,65006,65007,65087,3,4,1,1
1628,uplink,Sensor,1302,65056,65057,65137,3,4,1,1
1629,uplink,Sensor,1303,65106,65107,65187,3,4,1,1
1630,uplink,Sensor,1304,65156,65157,65237,3,4,1,1
1632,downlink,Merger,327,65203,65204,65284,13,14,1,1
1631,uplink,Sensor,1305,65206,65207,65287,3,4,1,1
1633,uplink,Sensor,1306,65256,65257,65337,3,4,1,1
1634,uplink,Sensor,1307,65306,65307,65387,3,4,1,1
1635,uplink,Sensor,1308,65356,65357,65437,3,4,1,1
1637,downlink,Merger,328,65403,65404,65484,13,14,1,1
1636,uplink,Sensor,1309,65406,65407,65487,3,4,1,1
1638,uplink,Sensor,1310,65456,65457,65537,3,4,1,1
1639,uplink,Sensor,1311,65506,65507,65587,3,4,1,1
1640,uplink,Sensor,1312,65556,65557,65637,3,4,1,1
1642,downlink,Merger,329,65603,65604,65684,13,14,1,1
1641,uplink,Sensor,1313,65606,65607,65687,3,4,1,1
1643,uplink,Sensor,1314,65656,65657,65737,3,4,1,1
1644,uplink,Sensor,1315,65706,65707,65787,3,4,1,1
1645,uplink,Sensor,1316,65756,65757,65837,3,4,1,1
1647,downlink,Merger,330,65803,65804,65884,13,14,1,1
1646,uplink,Sensor,1317,65806,65807,65887,3,4,1,1
1648,uplink,Sensor,1318,65856,65857,65937,3,4,1,1
1649,uplink,Sensor,1319,65906,65907,65987,3,4,1,1
1650,uplink,Sensor,1320,65956,65957,66037,3,4,1,1
1652,downlink,Merger,331,66003,66004,66084,13,14,1,1
1651,uplink,Sensor,1321,66006,66007,66087,3,4,1,1
1653,uplink,Sensor,1322,66056,66057,66137,3,4,1,1
1654,uplink,Sensor,1323,66106,66107,66187,3,4,1,1
1655,uplink,Sensor,1324,66156,66157,66237,3,4,1,1
1657,downlink,Merger,332,66203,66204,66284,13,14,1,1
1656,uplink,Sensor,1325,66206,66207,66287,3,4,1,1
1658,uplink,Sensor,1326,66256,66257,66337,3,4,1,1
1659,uplink,Sensor,1327,66306,66307,66387,3,4,1,1
1660,uplink,Sensor,1328,66356,66357,66437,3,4,1,1
1662,downlink,Merger,333,66403,66404,66484,13,14,1,1
1661,uplink,Sensor,1329,66406,66407,66487,3,4,1,1
1663,uplink,Sensor,1330,66456,66457,66537,3,4,1,1
1664,uplink,Sensor,1331,66506,66507,66587,3,4,1,1
1665,uplink,Sensor,1332,66556,66557,66637,3,4,1,1
1667,downlink,Merger,334,66603,66604,66684,13,14,1,1
1666,uplink,Sensor,1333,66606,66607,66687,3,4,1,1
1668,uplink,Sensor,1334,66656,66657,66737,3,4,1,1
1669,uplink,Sensor,1335,66706,66707,66787,3,4,1,1
1670,uplink,Sensor,1336,66756,66757,66837,3,4,1,1
1672,downlink,Merger,335,66803,66804,66884,13,14,1,1
1671,uplink,Sensor,1337,66806,66807,66887,3,4,1,1
1673,uplink,Sensor,1338,66856,66857,66937,3,4,1,1
1674,uplink,Sensor,1339,66906,66907,66987,3,4,1,1
1675,uplink,Sensor,1340,66956,66957,67037,3,4,1,1
1677,downlink,Merger,336,67003,67004,67084,13,14,1,1
1676,uplink,Sensor,1341,67006,67007,67087,3,4,1,1
1678,uplink,Sensor,1342,67056,67057,67137,3,4,1,1
1679,uplink,Sensor,1343,67106,67107,67187,3,4,1,1
1680,uplink,Sensor,1344,67156,67157,67237,3,4,1,1
1682,downlink,Merger,337,67203,67204,67284,13,14,1,1
1681,uplink,Sensor,1345,67206,67207,67287,3,4,1,1
1683,uplink,Sensor,1346,67256,67257,67337,3,4,1,1
1684,uplink,Sensor,1347,67306,67307,67387,3,4,1,1
1685,uplink,Sensor,1348,67356,67357,67437,3,4,1,1
1687,downlink,Merger,338,67403,67404,67484,13,14,1,1
1686,uplink,Sensor,1349,67406,67407,67487,3,4,1,1
1688,uplink,Sensor,1350,67456,67457,67537,3,4,1,1
1689,uplink,Sensor,1351,67506,67507,67587,3,4,1,1
1690,uplink,Sensor,1352,67556,67557,67637,3,4,1,1
1692,downlink,Merger,339,67603,67604,67684,13,14,1,1
1691,uplink,Sensor,1353,67606,67607,67687,3,4,1,1
1693,uplink,Sensor,1354,67656,67657,67737,3,4,1,1
1694,uplink,Sensor,1355,67706,67707,67787,3,4,1,1
1695,uplink,Sensor,1356,67756,67757,67837,3,4,1,1
1697,downlink,Merger,340,67803,67804,67884,13,14,1,1
1696,uplink,Sensor,1357,67806,67807,67887,3,4,1,1
1698,uplink,Sensor,1358,67856,67857,67937,3,4,1,1
1699,uplink,Sensor,1359,67906,67907,67987,3,4,1,1
1700,uplink,Sensor,1360,67956,67957,68037,3,4,1,1
1702,downlink,Merger,341,68003,68004,68084,13,14,1,1
1701,uplink,Sensor,1361,68006,68007,68087,3,4,1,1
1703,uplink,Sensor,1362,68056,68057,68137,3,4,1,1
1704,uplink,Sensor,1363,68106,68107,68187,3,4,1,1
1705,uplink,Sensor,1364,68156,68157,68237,3,4,1,1
1707,downlink,Merger,342,68203,68204,68284,13,14,1,1
1706,uplink,Sensor,1365,68206,68207,68287,3,4,1,1
1708,uplink,Sensor,1366,68256,68257,68337,3,4,1,1
1709,uplink,Sensor,1367,68306,68307,68387,3,4,1,1
1710,uplink,Sensor,1368,68356,68357,68437,3,4,1,1
1712,downlink,Merger,343,68403,68404,68484,13,14,1,1
1711,uplink,Sensor,1369,68406,68407,68487,3,4,1,1
1713,uplink,Sensor,1370,68456,68457,68537,3,4,1,1
1714,uplink,Sensor,1371,68506,68507,68587,3,4,1,1
1715,uplink,Sensor,1372,68556,68557,68637,3,4,1,1
1717,downlink,Merger,344,68603,68604,68684,13,14,1,1
1716,uplink,Sensor,1373,68606,68607,68687,3,4,1,1
1718,uplink,Sensor,1374,68656,68657,68737,3,4,1,1
1719,uplink,Sensor,1375,68706,68707,68787,3,4,1,1
1720,uplink,Sensor,1376,68756,68757,68837,3,4,1,1
1722,downlink,Merger,345,68803,68804,68884,13,14,1,1
1721,uplink,Sensor,1377,68806,68807,68887,3,4,1,1
1723,uplink,Sensor,1378,68856,68857,68937,3,4,1,1
1724,uplink,Sensor,1379,68906,68907,68987,3,4,1,1
1725,uplink,Sensor,1380,68956,68957,69037,3,4,1,1
1727,downlink,Merger,346,69003,69004,69084,13,14,1,1
1726,uplink,Sensor,1381,69006,69007,69087,3,4,1,1
1728,uplink,Sensor,1382,69056,69057,69137,3,4,1,1
1729,uplink,Sensor,1383,69106,69107,69187,3,4,1,1
1730,uplink,Sensor,1384,69156,69157,69237,3,4,1,1
1732,downlink,Merger,347,69203,69204,69284,13,14,1,1
1731,uplink,Sensor,1385,69206,69207,69287,3,4,1,1
1733,uplink,Sensor,1386,69256,69257,69337,3,4,1,1
1734,uplink,Sensor,1387,69306,69307,69387,3,4,1,1
1735,uplink,Sensor,1388,69356,69357,69437,3,4,1,1
1737,downlink,Merger,348,69403,69404,69484,13,14,1,1
1736,uplink,Sensor,1389,69406,69407,69487,3,4,1,1
1738,uplink,Sensor,1390,69456,69457,69537,3,4,1,1
1739,uplink,Sensor,1391,69506,69507,69587,3,4,1,1
1740,uplink,Sensor,1392,69556,69557,69637,3,4,1,1
1742,downlink,Merger,349,69603,69604,69684,13,14,1,1
1741,uplink,Sensor,1393,69606,69607,69687,3,4,1,1
1743,uplink,Sensor,1394,69656,69657,69737,3,4,1,1
1744,uplink,Sensor,1395,69706,69707,69787,3,4,1,1
1745,uplink,Sensor,1396,69756,69757,69837,3,4,1,1
1747,downlink,Merger,350,69803,69804,69884,13,14,1,1
1746,uplink,Sensor,1397,69806,69807,69887,3,4,1,1
1748,uplink,Sensor,1398,69856,69857,69937,3,4,1,1
1749,uplink,Sensor,1399,69906,69907,69987,3,4,1,1
1750,uplink,Sensor,1400,69956,69957,70037,3,4,1,1
1752,downlink,Merger,351,70003,70004,70084,13,14,1,1
1751,uplink,Sensor,1401,70006,70007,70087,3,4,1,1
1753,uplink,Sensor,1402,70056,70057,70137,3,4,1,1
1754,uplink,Sensor,1403,70106,70107,70187,3,4,1,1
1755,uplink,Sensor,1404,70156,70157,70237,3,4,1,1
1757,downlink,Merger,352,70203,70204,70284,13,14,1,1
1756,uplink,Sensor,1405,70206,70207,70287,3,4,1,1
1758,uplink,Sensor,1406,70256,70257,70337,3,4,1,1
1759,uplink,Sensor,1407,70306,70307,70387,3,4,1,1
1760,uplink,Sensor,1408,70356,70357,70437,3,4,1,1
1762,downlink,Merger,353,70403,70404,70484,13,14,1,1
1761,uplink,Sensor,1409,70406,70407,70487,3,4,1,1
1763,uplink,Sensor,1410,70456,70457,70537,3,4,1,1
1764,uplink,Sensor,1411,70506,70507,70587,3,4,1,1
1765,uplink,Sensor,1412,70556,70557,70637,3,4,1,1
1767,downlink,Merger,354,70603,70604,70684,13,14,1,1
1766,uplink,Sensor,1413,70606,70607,70687,3,4,1,1
1768,uplink,Sensor,1414,70656,70657,70737,3,4,1,1
1769,uplink,Sensor,1415,70706,70707,70787,3,4,1,1
1770,uplink,Sensor,1416,70756,70757,70837,3,4,1,1
1772,downlink,Merger,355,70803,70804,70884,13,14,1,1
1771,uplink,Sensor,1417,70806,70807,70887,3,4,1,1
1773,uplink,Sensor,1418,70856,70857,70937,3,4,1,1
1774,uplink,Sensor,1419,70906,70907,70987,3,4,1,1
1775,uplink,Sensor,1420,70956,70957,71037,3,4,1,1
1777,downlink,Merger,356,71003,71004,71084,13,14,1,1
1776,uplink,Sensor,1421,71006,71007,71087,3,4,1,1
1778,uplink,Sensor,1422,71056,71057,71137,3,4,1,1
1779,uplink,Sensor,1423,71106,71107,71187,3,4,1,1
1780,uplink,Sensor,1424,71156,71157,71237,3,4,1,1
1782,downlink,Merger,357,71203,71204,71284,13,14,1,1
1781,uplink,Sensor,1425,71206,71207,71287,3,4,1,1
1783,uplink,Sensor,1426,71256,71257,71337,3,4,1,1
1784,uplink,Sensor,1427,71306,71307,71387,3,4,1,1
1785,uplink,Sensor,1428,71356,71357,71437,3,4,1,1
1787,downlink,Merger,358,71403,71404,71484,13,14,1,1
1786,uplink,Sensor,1429,71406,71407,71487,3,4,1,1
1788,uplink,Sensor,1430,71456,71457,71537,3,4,1,1
1789,uplink,Sensor,1431,71506,71507,71587,3,4,1,1
1790,uplink,Sensor,1432,71556,71557,71637,3,4,1,1
1792,downlink,Merger,359,71603,71604,71684,13,14,1,1
1791,uplink,Sensor,1433,71606,71607,71687,3,4,1,1
1793,uplink,Sensor,1434,71656,71657,71737,3,4,1,1
1794,uplink,Sensor,1435,71706,71707,71787,3,4,1,1
1795,uplink,Sensor,1436,71756,71757,71837,3,4,1,1
1797,downlink,Merger,360,71803,71804,71884,13,14,1,1
1796,uplink,Sensor,1437,71806,71807,71887,3,4,1,1
1798,uplink,Sensor,1438,71856,71857,71937,3,4,1,1
1799,uplink,Sensor,1439,71906,71907,71987,3,4,1,1
1800,uplink,Sensor,1440,71956,71957,72037,3,4,1,1
1802,downlink,Merger,361,72003,72004,72084,13,14,1,1
1801,uplink,Sensor,1441,72006,72007,72087,3,4,1,1
1803,uplink,Sensor,1442,72056,72057,72137,3,4,1,1
1804,uplink,Sensor,1443,72106,72107,72187,3,4,1,1
1805,uplink,Sensor,1444,72156,72157,72237,3,4,1,1
1807,downlink,Merger,362,72203,72204,72284,13,14,1,1
1806,uplink,Sensor,1445,72206,72207,72287,3,4,1,1
1808,uplink,Sensor,1446,72256,72257,72337,3,4,1,1
1809,uplink,Sensor,1447,72306,72307,72387,3,4,1,1
1810,uplink,Sensor,1448,72356,72357,72437,3,4,1,1
1812,downlink,Merger,363,72403,72404,72484,13,14,1,1
1811,uplink,Sensor,1449,72406,72407,72487,3,4,1,1
1813,uplink,Sensor,1450,72456,72457,72537,3,4,1,1
1814,uplink,Sensor,1451,72506,72507,72587,3,4,1,1
1815,uplink,Sensor,1452,72556,72557,72637,3,4,1,1
1817,downlink,Merger,364,72603,72604,72684,13,14,1,1
1816,uplink,Sensor,1453,72606,72607,72687,3,4,1,1
1818,uplink,Sensor,1454,72656,72657,72737,3,4,1,1
1819,uplink,Sensor,1455,72706,72707,72787,3,4,1,1
1820,uplink,Sensor,1456,72756,72757,72837,3,4,1,1
1822,downlink,Merger,365,72803,72804,72884,13,14,1,1
1821,uplink,Sensor,1457,72806,72807,72887,3,4,1,1
1823,uplink,Sensor,1458,72856,72857,72937,3,4,1,1
1824,uplink,Sensor,1459,72906,72907,72987,3,4,1,1
1825,uplink,Sensor,1460,72956,72957,73037,3,4,1,1
1827,downlink,Merger,366,73003,73004,73084,13,14,1,1
1826,uplink,Sensor,1461,73006,73007,73087,3,4,1,1
1828,uplink,Sensor,1462,73056,73057,73137,3,4,1,1
1829,uplink,Sensor,1463,73106,73107,73187,3,4,1,1
1830,uplink,Sensor,1464,73156,73157,73237,3,4,1,1
1832,downlink,Merger,367,73203,73204,73284,13,14,1,1
1831,uplink,Sensor,1465,73206,73207,73287,3,4,1,1
1833,uplink,Sensor,1466,73256,73257,73337,3,4,1,1
1834,uplink,Sensor,1467,73306,73307,73387,3,4,1,1
1835,uplink,Sensor,1468,73356,73357,73437,3,4,1,1
1837,downlink,Merger,368,73403,73404,73484,13,14,1,1
1836,uplink,Sensor,1469,73406,73407,73487,3,4,1,1
1838,uplink,Sensor,1470,73456,73457,73537,3,4,1,1
1839,uplink,Sensor,1471,73506,73507,73587,3,4,1,1
1840,uplink,Sensor,1472,73556,73557,73637,3,4,1,1
1842,downlink,Merger,369,73603,73604,73684,13,14,1,1
1841,uplink,Sensor,1473,73606,73607,73687,3,4,1,1
1843,uplink,Sensor,1474,73656,73657,73737,3,4,1,1
1844,uplink,Sensor,1475,73706,73707,73787,3,4,1,1
1845,uplink,Sensor,1476,73756,73757,73837,3,4,1,1
1847,downlink,Merger,370,73803,73804,73884,13,14,1,1
1846,uplink,Sensor,1477,73806,73807,73887,3,4,1,1
1848,uplink,Sensor,1478,73856,73857,73937,3,4,1,1
1849,uplink,Sensor,1479,73906,73907,73987,3,4,1,1
1850,uplink,Sensor,1480,73956,73957,74037,3,4,1,1
1852,downlink,Merger,371,74003,74004,74084,13,14,1,1
1851,uplink,Sensor,1481,74006,74007,74087,3,4,1,1
1853,uplink,Sensor,1482,74056,74057,74137,3,4,1,1
1854,uplink,Sensor,1483,74106,74107,74187,3,4,1,1
1855,uplink,Sensor,1484,74156,74157,74237,3,4,1,1
1857,downlink,Merger,372,74203,74204,74284,13,14,1,1
1856,uplink,Sensor,1485,74206,74207,74287,3,4,1,1
1858,uplink,Sensor,1486,74256,74257,74337,3,4,1,1
1859,uplink,Sensor,1487,74306,74307,74387,3,4,1,1
1860,uplink,Sensor,1488,74356,74357,74437,3,4,1,1
1862,downlink,Merger,373,74403,74404,74484,13,14,1,1
1861,uplink,Sensor,1489,74406,74407,74487,3,4,1,1
1863,uplink,Sensor,1490,74456,74457,74537,3,4,1,1
1864,uplink,Sensor,1491,74506,74507,74587,3,4,1,1
1865,uplink,Sensor,1492,74556,74557,74637,3,4,1,1
1867,downlink,Merger,374,74603,74604,74684,13,14,1,1
1866,uplink,Sensor,1493,74606,74607,74687,3,4,1,1
1868,uplink,Sensor,1494,74656,74657,74737,3,4,1,1
1869,uplink,Sensor,1495,74706,74707,74787,3,4,1,1
1870,uplink,Sensor,1496,74756,74757,74837,3,4,1,1
1872,downlink,Merger,375,74803,74804,74884,13,14,1,1
1871,uplink,Sensor,1497,74806,74807,74887,3,4,1,1
1873,uplink,Sensor,1498,74856,74857,74937,3,4,1,1
1874,uplink,Sensor,1499,74906,74907,74987,3,4,1,1
1875,uplink,Sensor,1500,74956,74957,75037,3,4,1,1
1877,downlink,Merger,376,75003,75004,75084,13,14,1,1
1876,uplink,Sensor,1501,75006,75007,75087,3,4,1,1
1878,uplink,Sensor,1502,75056,75057,75137,3,4,1,1
1879,uplink,Sensor,1503,75106,75107,75187,3,4,1,1
1880,uplink,Sensor,1504,75156,75157,75237,3,4,1,1
